bvid,title,series,number,plays,likes,date,url
BV1Qr25BCEuL,Vue 3 与 .NET 10 - 构建全栈真实应用 [2025]（中文语音）第2部分,未分类 / 其他,,7232,0,2025-12-25,https://www.bilibili.com/video/BV1Qr25BCEuL
BV1fSSVBFEdM,重构为 SOLID 的 C# 代码（中文语音）,未分类 / 其他,,2488,0,2025-12-23,https://www.bilibili.com/video/BV1fSSVBFEdM
BV1P5ypBEEQo,高级MySQL数据库管理（中文语音）,未分类 / 其他,,2760,0,2025-12-23,https://www.bilibili.com/video/BV1P5ypBEEQo
BV1hrBKBAEev,通过解决科学项目掌握 Python 编程（中文语音 35小时完整版）,未分类 / 其他,,2994,0,2025-12-23,https://www.bilibili.com/video/BV1hrBKBAEev
BV1BMSeBUEw2,C#基础4：面向对象编程（中文语音）,未分类 / 其他,,2514,0,2025-12-22,https://www.bilibili.com/video/BV1BMSeBUEw2
BV1uxyGBFEYb,C#基础5：战舰项目,未分类 / 其他,,4722,0,2025-12-21,https://www.bilibili.com/video/BV1uxyGBFEYb
BV1FoqzBMETn,从基础到精通：电子设备维修（中文语音）,未分类 / 其他,,63586,0,2025-12-20,https://www.bilibili.com/video/BV1FoqzBMETn
BV1XSCFBcEEv,.Net Core 与 React 全栈实战秘籍：深度解析热门技术组合，打造高薪技能（第2部分）,未分类 / 其他,,1864,0,2025-12-20,https://www.bilibili.com/video/BV1XSCFBcEEv
BV19iU4BpEa8,FastAPI 完整课程：JWT、SQLModel、Celery 与部署（中文语音）,未分类 / 其他,,44682,0,2025-12-18,https://www.bilibili.com/video/BV19iU4BpEa8
BV1Mw2GBYEDj,Vue 3 与 .NET 10 - 构建全栈真实应用 [2025]（中文语音）第1部分,未分类 / 其他,,35245,0,2025-12-16,https://www.bilibili.com/video/BV1Mw2GBYEDj
BV1uMSABEEQ3,完整 Go (GoLang) 课程 中文语音,未分类 / 其他,,13471,0,2025-12-15,https://www.bilibili.com/video/BV1uMSABEEQ3
BV18LmLB5EMN,C++20 核心基础 第4部分：标准库容器、迭代器与算法；C++20 范围（Ranges）与视图（Views）、自定义模板、C++20 概念（中文语音）,未分类 / 其他,,6708,0,2025-12-13,https://www.bilibili.com/video/BV18LmLB5EMN
BV11rUnBREuk,.NET 9微服务架构实战：DDD+垂直切片架构深度应用(中文语音),未分类 / 其他,,11242,0,2025-12-13,https://www.bilibili.com/video/BV11rUnBREuk
BV1hVS8BfE99,从Vibe编程基础到AI驱动的开发（中文语音）,未分类 / 其他,,1000,0,2025-12-12,https://www.bilibili.com/video/BV1hVS8BfE99
BV11GSyBdEwd,精通 Jetpack Compose 中的 ConstraintLayout（中文语音）,未分类 / 其他,,2597,0,2025-12-11,https://www.bilibili.com/video/BV11GSyBdEwd
BV1ZwU2B7ECJ,unique_ptr 内部实现原理实践指南（中文语音）,未分类 / 其他,,2831,0,2025-12-09,https://www.bilibili.com/video/BV1ZwU2B7ECJ
BV1isUwB9ESY,C++20 核心基础 第3部分：面向对象编程（中文语音）,未分类 / 其他,,6726,0,2025-12-09,https://www.bilibili.com/video/BV1isUwB9ESY
BV1ifkmBiEWP,React 19 完整课程，含 Next JS 与 Express(第2部分),未分类 / 其他,,5374,0,2025-12-06,https://www.bilibili.com/video/BV1ifkmBiEWP
BV1Sd2XBmEPD,高级嵌入式软件与STM32、FreeRTOS和Modbus（中文语音）,未分类 / 其他,,14677,0,2025-12-06,https://www.bilibili.com/video/BV1Sd2XBmEPD
BV14SUPBLEMY,C# 大师班70小时课程(TimCorey中文语音),未分类 / 其他,,26767,0,2025-12-05,https://www.bilibili.com/video/BV14SUPBLEMY
BV1T4SaBfEnF,领导力技能——掌握时间管理，最大化产出效率（中文语音）,未分类 / 其他,,801,0,2025-12-04,https://www.bilibili.com/video/BV1T4SaBfEnF
BV1sX2vBoEBH,C#设计模式：访问者（中文语音）,未分类 / 其他,,2028,0,2025-12-04,https://www.bilibili.com/video/BV1sX2vBoEBH
BV15xyEBWEbF,完整的Rust编程之旅（中文语音）,未分类 / 其他,,15358,0,2025-12-03,https://www.bilibili.com/video/BV15xyEBWEbF
BV181SyBPEPZ,使用 Visual Studio 2022 创建项目的 .NET MAUI 课程（中文语音）第1部分,未分类 / 其他,,12586,0,2025-12-01,https://www.bilibili.com/video/BV181SyBPEPZ
BV1Q6SyBqEYs,使用 .NetCore 开发可扩展的微服务解决方案（中文语音）,未分类 / 其他,,3371,0,2025-12-01,https://www.bilibili.com/video/BV1Q6SyBqEYs
BV1tNSkB9EFT,大师课 - 科学育儿指南（2025）中文语音,未分类 / 其他,,555,0,2025-12-01,https://www.bilibili.com/video/BV1tNSkB9EFT
BV1jW2gB6EBA,C#系列教程Mosh 第三部分,未分类 / 其他,,1390,0,2025-11-30,https://www.bilibili.com/video/BV1jW2gB6EBA
BV1F1yGBjEMy,C#基础3：调试,未分类 / 其他,,2340,0,2025-11-30,https://www.bilibili.com/video/BV1F1yGBjEMy
BV1XRy9BnEPF,C# 控制台与 Windows 窗体开发及实体框架应用,未分类 / 其他,,4502,0,2025-11-29,https://www.bilibili.com/video/BV1XRy9BnEPF
BV1eW1pBNE7V,网页开发课程：HTML、CSS、JavaScript、jQuery、NodeJS（第2部分）,未分类 / 其他,,4561,0,2025-11-28,https://www.bilibili.com/video/BV1eW1pBNE7V
BV13xSVB2ENX,PostgreSQL 核心培训（2025更新版)中文语音,未分类 / 其他,,20007,0,2025-11-27,https://www.bilibili.com/video/BV13xSVB2ENX
BV1DpC7BkEzh,CSS 基础培训,未分类 / 其他,,1299,0,2025-11-27,https://www.bilibili.com/video/BV1DpC7BkEzh
BV12TUiBPEsu,C#设计模式：模板方法（中文语音）,未分类 / 其他,,2123,0,2025-11-26,https://www.bilibili.com/video/BV12TUiBPEsu
BV1wck1BBErT,计算机体系结构与组成 第2部分：硬盘,未分类 / 其他,,1238,0,2025-11-25,https://www.bilibili.com/video/BV1wck1BBErT
BV1n4UQBiELu,C#设计模式：迭代器（中文语音）,未分类 / 其他,,1780,0,2025-11-25,https://www.bilibili.com/video/BV1n4UQBiELu
BV1zxUSBbEmR,TED科普视频中文语音版（2013_S4）,未分类 / 其他,,382,0,2025-11-25,https://www.bilibili.com/video/BV1zxUSBbEmR
BV1mWkrBKEvc,C++20 核心基础 第2部分：数组、指针、字符串与文件,未分类 / 其他,,6832,0,2025-11-25,https://www.bilibili.com/video/BV1mWkrBKEvc
BV1CqUUBwEFr,学习 Ruby 编程（中文语音 第1部分）,未分类 / 其他,,4785,0,2025-11-25,https://www.bilibili.com/video/BV1CqUUBwEFr
BV1D5yJBSErH,ASP.NET Core 整洁架构实践（中文语音）,未分类 / 其他,,12785,0,2025-11-24,https://www.bilibili.com/video/BV1D5yJBSErH
BV1drUkBNEYE,2天完整 Avalonia 应用开发(中文语音 AngelSIX 2025) P1-P8,未分类 / 其他,,3713,0,2025-11-24,https://www.bilibili.com/video/BV1drUkBNEYE
BV1jykDBCE3E,.Net Core 与 React 全栈实战秘籍：深度解析热门技术组合，打造高薪技能,未分类 / 其他,,9206,0,2025-11-22,https://www.bilibili.com/video/BV1jykDBCE3E
BV1kX2gBSEAS,C#系列教程Mosh 第二部分,未分类 / 其他,,2211,0,2025-11-22,https://www.bilibili.com/video/BV1kX2gBSEAS
BV1TXU7BDEL6,Kotlin 面向对象编程,未分类 / 其他,,4807,0,2025-11-21,https://www.bilibili.com/video/BV1TXU7BDEL6
BV1Kd1gBRE2y,用于Android应用开发的Jetpack Compose Kotlin Java （2025 中文语音 第2部分）,未分类 / 其他,,4622,0,2025-11-20,https://www.bilibili.com/video/BV1Kd1gBRE2y
BV14cyEB6Ewv,逆向工程入门：IDA Pro 教程（中文语音）,未分类 / 其他,,16440,0,2025-11-20,https://www.bilibili.com/video/BV14cyEB6Ewv
BV17PygBiEbq,C#基础2：常用语法,未分类 / 其他,,4079,0,2025-11-18,https://www.bilibili.com/video/BV17PygBiEbq
BV1CgCvByEND,C#基础1：入门指南,未分类 / 其他,,4607,0,2025-11-17,https://www.bilibili.com/video/BV1CgCvByEND
BV1E81hBAEPd,Qt6 与 QML 高级： C++ 交互,未分类 / 其他,,12953,0,2025-11-16,https://www.bilibili.com/video/BV1E81hBAEPd
BV1MdCRB1EHD,逆向工程入门（中文语音）,未分类 / 其他,,12048,0,2025-11-16,https://www.bilibili.com/video/BV1MdCRB1EHD
BV143CDBFE8y,调试 C++ (VS Code版)中文语音,未分类 / 其他,,3716,0,2025-11-16,https://www.bilibili.com/video/BV143CDBFE8y
BV1ZNCLBjE6y,标记扩展 - .NET MAUI 高级主题,未分类 / 其他,,1051,0,2025-11-15,https://www.bilibili.com/video/BV1ZNCLBjE6y
BV1c6ydBzEeC,R语言数据科学与机器学习完全精通指南,未分类 / 其他,,988,0,2025-11-14,https://www.bilibili.com/video/BV1c6ydBzEeC
BV1FkCPBpETu,.NET Core 依赖注入深入解析,未分类 / 其他,,7543,0,2025-11-14,https://www.bilibili.com/video/BV1FkCPBpETu
BV1nGHQzQEhq,深度学习ASP.NET Core 9（第2部分）,未分类 / 其他,,5551,0,2025-11-13,https://www.bilibili.com/video/BV1nGHQzQEhq
BV1anCbBCED5,PySide6 GUI 编程入门：基础教程,未分类 / 其他,,46485,0,2025-11-13,https://www.bilibili.com/video/BV1anCbBCED5
BV1xukkBvEVb,React 19 完整课程，含 Next JS 与 Express(第1部分),未分类 / 其他,,41001,0,2025-11-12,https://www.bilibili.com/video/BV1xukkBvEVb
