bvid,title,series,number,plays,likes,date,url
BV1w2dyY1EzM,2025年了，Java转Go降本吗？,合集·技术随谈,,23941,0,2025-04-11,https://www.bilibili.com/video/BV1w2dyY1EzM
BV1W2dcYdEKm,Rust新手教程-写个链表-Day4,合集·来狗哥地方整点Rust,,1200,0,2025-04-06,https://www.bilibili.com/video/BV1W2dcYdEKm
BV1CgZSYaEVF,跟随Flink2.0一起更新！新版的它来了！,合集·技术随谈,,4832,0,2025-04-04,https://www.bilibili.com/video/BV1CgZSYaEVF
BV1BLZmYnEUG,闲聊-和海哥连麦后的感想与补充,合集·程序员的悲欢并不相通,,1264,0,2025-04-03,https://www.bilibili.com/video/BV1BLZmYnEUG
BV126ZVYKEyU,Rust新手教程-写个链表-Day3,合集·来狗哥地方整点Rust,,1590,0,2025-03-29,https://www.bilibili.com/video/BV126ZVYKEyU
BV16QotYcEVF,那些年我读过的烂代码,合集·程序员的悲欢并不相通,,2406,0,2025-03-28,https://www.bilibili.com/video/BV16QotYcEVF
BV1SpXkYkEe1,Rust新手教程-写个链表-Day2,合集·来狗哥地方整点Rust,,3579,0,2025-03-22,https://www.bilibili.com/video/BV1SpXkYkEe1
BV12nXPY8Etr,Rust新手教程-写个链表-Day1,合集·来狗哥地方整点Rust,,22416,0,2025-03-21,https://www.bilibili.com/video/BV12nXPY8Etr
BV1D9QuYEEmB,Rust代码品鉴(三)RW流作业提交到运行的流程-下,合集·来狗哥地方整点Rust,,2255,0,2025-03-14,https://www.bilibili.com/video/BV1D9QuYEEmB
BV1229mYsEmw,Rust代码品鉴(二)RW流作业提交到运行的流程-上,合集·来狗哥地方整点Rust,,4658,0,2025-03-07,https://www.bilibili.com/video/BV1229mYsEmw
BV1ZL9uYwEEj,Rust代码品鉴(一)RW一条SQL到运行的流程,合集·来狗哥地方整点Rust,,6600,0,2025-02-28,https://www.bilibili.com/video/BV1ZL9uYwEEj
BV1DXAoeyEuH,聊聊工程师的产品思维,合集·好文共赏,,394,0,2025-02-21,https://www.bilibili.com/video/BV1DXAoeyEuH
BV1LTKweBE2i,程序员必修课之如何写有用的报错信息,合集·好文共赏,,1944,0,2025-02-14,https://www.bilibili.com/video/BV1LTKweBE2i
BV1dUN8eJE9n,数据库性能优化之专用系统,合集·好文共赏,,1687,0,2025-02-07,https://www.bilibili.com/video/BV1dUN8eJE9n
BV17pFDecE4o,未来数据库硬件-存储篇,合集·好文共赏,,1585,0,2025-01-31,https://www.bilibili.com/video/BV17pFDecE4o
BV1tqfJYxEaa,未来数据库硬件-网络篇,合集·好文共赏,,1440,0,2025-01-24,https://www.bilibili.com/video/BV1tqfJYxEaa
BV16QcReSEgN,Rust又占下一城？某厂从Electron迁移到Tauri,合集·技术随谈,,28715,0,2025-01-17,https://www.bilibili.com/video/BV16QcReSEgN
BV1soc7eQE4p,虽然1周挂3次，但我还是想带你们看它的底层数据库,合集·技术随谈,,5015,0,2025-01-10,https://www.bilibili.com/video/BV1soc7eQE4p
BV1pK6mY1EA6,聊聊25年想新增的内容,合集·技术随谈,,397,0,2025-01-03,https://www.bilibili.com/video/BV1pK6mY1EA6
BV1wsCHYEE1T,安利一个SparkSQL提效神器,合集·技术随谈,,2953,0,2024-12-28,https://www.bilibili.com/video/BV1wsCHYEE1T
BV1nbCHY1EjD,写FlinkSQL没有合适的工具？过来看看！,合集·技术随谈,,4337,0,2024-12-27,https://www.bilibili.com/video/BV1nbCHY1EjD
BV16bkmYmE3k,Fluss RoadMap里的Zero Disks是啥,合集·聊点大数据,,2005,0,2024-12-20,https://www.bilibili.com/video/BV16bkmYmE3k
BV1rUqBYLEEt,浅聊Fluss-下一代实时计算基础设施,合集·聊点大数据,,3777,0,2024-12-13,https://www.bilibili.com/video/BV1rUqBYLEEt
BV1pZiBYLEDq,2天的Flink年度大会有什么值得关注的点,合集·聊点大数据,,4810,0,2024-12-06,https://www.bilibili.com/video/BV1pZiBYLEDq
